tanggal,beras,beras_kb1,beras_kb2,beras_km1,beras_km2,beras_ks1,beras_ks2,daging_ayam,daging_ayam_rs,daging_sapi,daging_sapi_k1,daging_sapi_k2,telur_ayam,telur_ayam_rs,bawang_merah,bawang_merah_sedang,bawang_putih,bawang_putih_sedang,cabai_merah,cabai_merah_besar,cabai_merah_keriting,cabai_rawit,cabai_rawit_hijau,cabai_rawit_merah,minyak_goreng,minyak_goreng_curah,minyak_goreng_merk1,minyak_goreng_merk2,gula_pasir,gula_pasir_premium,gula_pasir_lokal
20/12/2018,11400,10000,9000,12500,11500,14000,11500,40000,40000,145000,160000,130000,27000,27000,32500,32500,28000,28000,37500,40000,35000,37500,30000,45000,13150,11000,14500,14000,12900,13250,12500
21/12/2018,11400,10000,9000,12500,11500,14000,11500,40000,40000,145000,160000,130000,27000,27000,32500,32500,28000,28000,37500,40000,35000,33750,30000,37500,13150,11000,14500,14000,12900,13250,12500
24/12/2018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26/12/2018,11400,10000,9000,12500,11500,14000,11500,44000,44000,145000,160000,130000,26500,26500,32500,32500,28000,28000,38750,42500,35000,48750,30000,67500,13150,11000,14500,14000,12900,13250,12500
27/12/2018,11400,10000,9000,12500,11500,14000,11500,44000,44000,145000,160000,130000,26500,26500,32500,32500,28000,28000,38750,42500,35000,48750,30000,67500,13150,11000,14500,14000,12900,13250,12500
28/12/2018,11400,10000,9000,12500,11500,14000,11500,45000,45000,145000,160000,130000,27000,27000,34500,34500,27500,27500,38750,40000,37500,50000,30000,70000,13150,11000,14500,14000,12900,13250,12500
31/12/2018,11400,10000,9000,12500,11500,14000,11500,43000,43000,145000,160000,130000,27500,27500,34000,34000,23500,23500,35000,37500,32500,48750,32500,65000,13150,11000,14500,14000,12900,13250,12500
02/01/2019,11400,10000,9000,12500,11500,14000,11500,41000,41000,145000,160000,130000,27000,27000,34500,34500,23500,23500,38750,37500,40000,53750,32500,75000,13150,11000,14500,14000,12900,13250,12500
03/01/2019,11400,10000,9000,12500,11500,14000,11500,40000,40000,145000,160000,130000,27000,27000,34500,34500,22500,22500,42500,45000,40000,53750,40000,67500,13150,11000,14500,14000,12900,13250,12500
04/01/2019,11400,10000,9000,12500,11500,14000,11500,39000,39000,145000,160000,130000,26750,26750,36500,36500,22500,22500,41250,45000,37500,53750,40000,67500,13150,11000,14500,14000,12900,13250,12500
07/01/2019,11400,10000,9000,12500,11500,14000,11500,38000,38000,145000,160000,130000,26750,26750,36500,36500,30000,30000,41250,45000,37500,47500,37500,57500,13150,11000,14500,14000,12900,13250,12500
08/01/2019,11550,10000,9000,12500,11500,14000,12250,36500,36500,145000,160000,130000,26750,26750,31500,31500,27500,27500,38750,42500,35000,42500,35000,50000,13150,11000,14500,14000,12900,13250,12500
09/01/2019,11550,10000,9000,12500,11500,14000,12250,35000,35000,145000,160000,130000,26750,26750,31500,31500,27500,27500,38750,42500,35000,42500,35000,50000,13150,11000,14500,14000,12900,13250,12500
10/01/2019,11550,10000,9000,12500,11500,14000,12250,35000,35000,145000,160000,130000,26750,26750,30000,30000,27500,27500,33750,32500,35000,42500,35000,50000,13150,11000,14500,14000,12900,13250,12500
11/01/2019,11950,10500,9750,12750,12000,14000,12750,35000,35000,145000,160000,130000,26250,26250,30000,30000,27500,27500,33750,32500,35000,42500,35000,50000,13150,11000,14500,14000,12900,13250,12500
14/01/2019,12000,10500,9750,12750,12000,14000,13000,33500,33500,145000,160000,130000,25500,25500,31500,31500,27500,27500,33750,35000,32500,38750,30000,47500,13150,11000,14500,14000,12900,13250,12500
15/01/2019,12000,10500,9750,12750,12000,14000,13000,33500,33500,145000,160000,130000,25500,25500,31500,31500,27500,27500,33750,35000,32500,38750,30000,47500,13150,11000,14500,14000,12900,13250,12500
16/01/2019,12000,10500,9750,12750,12000,14000,13000,33500,33500,145000,160000,130000,25500,25500,31500,31500,27500,27500,33750,35000,32500,40000,30000,50000,13150,11000,14500,14000,12900,13250,12500
17/01/2019,12000,10500,9750,12750,12000,14000,13000,33000,33000,145000,160000,130000,25500,25500,31500,31500,27500,27500,33750,35000,32500,40000,30000,50000,13150,11000,14500,14000,12650,13250,12000
18/01/2019,12000,10500,9750,12750,12000,14000,13000,33000,33000,145000,160000,130000,25500,25500,31500,31500,27500,27500,33750,35000,32500,40000,30000,50000,13150,11000,14500,14000,12650,13250,12000
21/01/2019,12000,10500,9750,12750,12000,14000,13000,34500,34500,145000,160000,130000,25000,25000,31500,31500,27500,27500,32500,35000,30000,38750,30000,47500,13150,11000,14500,14000,12650,13250,12000
22/01/2019,12000,10500,9750,12750,12000,14000,13000,34500,34500,145000,160000,130000,25000,25000,31500,31500,27500,27500,32500,35000,30000,38750,30000,47500,13150,11000,14500,14000,12650,13250,12000
23/01/2019,12000,10500,9750,12750,12000,14000,13000,34500,34500,145000,160000,130000,25000,25000,30500,30500,27500,27500,32500,35000,30000,37500,30000,45000,13150,11000,14500,14000,12650,13250,12000
24/01/2019,12000,10500,9750,12750,12000,14000,13000,34500,34500,145000,160000,130000,25000,25000,30500,30500,27500,27500,32500,35000,30000,37500,30000,45000,13150,11000,14500,14000,12650,13250,12000
25/01/2019,12000,10500,9750,12750,12000,14000,13000,35000,35000,145000,160000,130000,25000,25000,30500,30500,27500,27500,32500,35000,30000,37500,30000,45000,13150,11000,14500,14000,12650,13250,12000
28/01/2019,12000,10500,9750,12750,12000,14000,13000,35000,35000,145000,160000,130000,24500,24500,30500,30500,27500,27500,32500,35000,30000,37500,30000,45000,13150,11000,14500,14000,12650,13250,12000
29/01/2019,12000,10500,9750,12750,12000,14000,13000,35000,35000,145000,160000,130000,24000,24000,29500,29500,27000,27000,32500,35000,30000,35000,30000,40000,13150,11000,14500,14000,12650,13250,12000
30/01/2019,12000,10500,9750,12750,12000,14000,13000,35000,35000,145000,160000,130000,24000,24000,29500,29500,27000,27000,31250,32500,30000,35000,30000,40000,13150,11000,14500,14000,12650,13250,12000
31/01/2019,12000,10500,9750,12750,12000,14000,13000,35000,35000,145000,160000,130000,24000,24000,29500,29500,27000,27000,31250,32500,30000,35000,30000,40000,13150,11000,14500,14000,12650,13250,12000
01/02/2019,12000,10500,9750,12750,12000,14000,13000,35000,35000,145000,160000,130000,24000,24000,29500,29500,27000,27000,31250,32500,30000,35000,30000,40000,13150,11000,14500,14000,12650,13250,12000
04/02/2019,12000,10500,9750,12750,12000,14000,13000,35000,35000,145000,160000,130000,24500,24500,29500,29500,27000,27000,31250,32500,30000,35000,30000,40000,13150,11000,14500,14000,12650,13250,12000
06/02/2019,12000,10500,9750,12750,12000,14000,13000,35000,35000,145000,160000,130000,24500,24500,29500,29500,29500,29500,31250,32500,30000,32500,27500,37500,13150,11000,14500,14000,12650,13250,12000
07/02/2019,12000,10500,9750,12750,12000,14000,13000,35000,35000,145000,160000,130000,25000,25000,29500,29500,29500,29500,31250,32500,30000,32500,27500,37500,13150,11000,14500,14000,12650,13250,12000
08/02/2019,12000,10500,9750,12750,12000,14000,13000,35000,35000,145000,160000,130000,25000,25000,29500,29500,29500,29500,31250,32500,30000,32500,27500,37500,13150,11000,14500,14000,12650,13250,12000
11/02/2019,12000,10500,9750,12750,12000,14000,13000,34500,34500,145000,160000,130000,24500,24500,29500,29500,29500,29500,32500,35000,30000,30000,27500,32500,13150,11000,14500,14000,12650,13250,12000
12/02/2019,12000,10500,9750,12750,12000,14000,13000,34000,34000,145000,160000,130000,24000,24000,29500,29500,30500,30500,32500,35000,30000,30000,27500,32500,13150,11000,14500,14000,12650,13250,12000
13/02/2019,12000,10500,9750,12750,12000,14000,13000,34000,34000,145000,160000,130000,24000,24000,29500,29500,30500,30500,32500,35000,30000,30000,27500,32500,13150,11000,14500,14000,12650,13250,12000
14/02/2019,12000,10500,9750,12750,12000,14000,13000,34000,34000,145000,160000,130000,24000,24000,29500,29500,30500,30500,32500,35000,30000,30000,27500,32500,13150,11000,14500,14000,12650,13250,12000
15/02/2019,12000,10500,9750,12750,12000,14000,13000,34000,34000,145000,160000,130000,24000,24000,29500,29500,30500,30500,32500,35000,30000,30000,27500,32500,13150,11000,14500,14000,12650,13250,12000
18/02/2019,12000,10500,9750,12750,12000,14000,13000,34000,34000,145000,160000,130000,24000,24000,29500,29500,30500,30500,32500,35000,30000,30000,27500,32500,13150,11000,14500,14000,12650,13250,12000
19/02/2019,12000,10500,9750,12750,12000,14000,13000,34000,34000,145000,160000,130000,24000,24000,29500,29500,30500,30500,32500,35000,30000,30000,27500,32500,13150,11000,14500,14000,12650,13250,12000
20/02/2019,12000,10500,9750,12750,12000,14000,13000,34000,34000,145000,160000,130000,24000,24000,29500,29500,30500,30500,32500,35000,30000,30000,27500,32500,13150,11000,14500,14000,12650,13250,12000
21/02/2019,12000,10500,9750,12750,12000,14000,13000,34000,34000,145000,160000,130000,24000,24000,29500,29500,30500,30500,32500,35000,30000,30000,27500,32500,13150,11000,14500,14000,12650,13250,12000
22/02/2019,12000,10500,9750,12750,12000,14000,13000,34000,34000,145000,160000,130000,23750,23750,29500,29500,30500,30500,32500,35000,30000,30000,27500,32500,13150,11000,14500,14000,12650,13250,12000
25/02/2019,12000,10500,9750,12750,12000,14000,13000,34000,34000,145000,160000,130000,23750,23750,32500,32500,32500,32500,35000,40000,30000,30000,27500,32500,13150,11000,14500,14000,12650,13250,12000
26/02/2019,12000,10500,9750,12750,12000,14000,13000,34000,34000,145000,160000,130000,23750,23750,33500,33500,32500,32500,36250,42500,30000,30000,27500,32500,13150,11000,14500,14000,12650,13250,12000
27/02/2019,12000,10500,9750,12750,12000,14000,13000,34000,34000,145000,160000,130000,23750,23750,36000,36000,32500,32500,38750,47500,30000,30000,27500,32500,13150,11000,14500,14000,12650,13250,12000
28/02/2019,12000,10500,9750,12750,12000,14000,13000,34000,34000,145000,160000,130000,23000,23000,36000,36000,32500,32500,39000,47500,30500,30000,27500,32500,13150,11000,14500,14000,12650,13250,12000
01/03/2019,12000,10500,9750,12750,12000,14000,13000,34000,34000,145000,160000,130000,23000,23000,36000,36000,32500,32500,38750,47500,30000,30000,27500,32500,13150,11000,14500,14000,12650,13250,12000
04/03/2019,12000,10500,9750,12750,12000,14000,13000,33000,33000,145000,160000,130000,23500,23500,33500,33500,30000,30000,36250,45000,27500,30000,27500,32500,13150,11000,14500,14000,12650,13250,12000
05/03/2019,12000,10500,9750,12750,12000,14000,13000,33000,33000,145000,160000,130000,23500,23500,33500,33500,30000,30000,36250,45000,27500,30000,27500,32500,13150,11000,14500,14000,12650,13250,12000
06/03/2019,12000,10500,9750,12750,12000,14000,13000,33000,33000,145000,160000,130000,23500,23500,33500,33500,30000,30000,36250,45000,27500,30000,27500,32500,13150,11000,14500,14000,12650,13250,12000
08/03/2019,12000,10500,9750,12750,12000,14000,13000,33000,33000,145000,160000,130000,23500,23500,34500,34500,30000,30000,32500,37500,27500,30000,27500,32500,13150,11000,14500,14000,12650,13250,12000
11/03/2019,12000,10500,9750,12750,12000,14000,13000,33000,33000,145000,160000,130000,23000,23000,34500,34500,30000,30000,35000,42500,27500,33750,30000,37500,13150,11000,14500,14000,12650,13250,12000
12/03/2019,12000,10500,9750,12750,12000,14000,13000,33000,33000,145000,160000,130000,22750,22750,37000,37000,30000,30000,35000,42500,27500,33750,30000,37500,13150,11000,14500,14000,12650,13250,12000
13/03/2019,12000,10500,9750,12750,12000,14000,13000,33000,33000,145000,160000,130000,22750,22750,37000,37000,30000,30000,35000,42500,27500,33750,30000,37500,13150,11000,14500,14000,12650,13250,12000
14/03/2019,12000,10500,9750,12750,12000,14000,13000,33000,33000,145000,160000,130000,22750,22750,37000,37000,30000,30000,35000,42500,27500,33750,30000,37500,13150,11000,14500,14000,12650,13250,12000
15/03/2019,12000,10500,9750,12750,12000,14000,13000,33000,33000,145000,160000,130000,22750,22750,37000,37000,32500,32500,35000,42500,27500,33750,30000,37500,13150,11000,14500,14000,12650,13250,12000
18/03/2019,12000,10500,9750,12750,12000,14000,13000,33000,33000,145000,160000,130000,22750,22750,37000,37000,32500,32500,32500,37500,27500,33750,30000,37500,13150,11000,14500,14000,12650,13250,12000
19/03/2019,12000,10500,9750,12750,12000,14000,13000,33000,33000,145000,160000,130000,22750,22750,37000,37000,32500,32500,32500,37500,27500,33750,30000,37500,13500,12000,14500,14000,12650,13250,12000
20/03/2019,12000,10500,9750,12750,12000,14000,13000,33000,33000,145000,160000,130000,23000,23000,37000,37000,32500,32500,32500,37500,27500,33750,30000,37500,13500,12000,14500,14000,12650,13250,12000
21/03/2019,12000,10500,9750,12750,12000,14000,13000,33000,33000,145000,160000,130000,23000,23000,37000,37000,32500,32500,32500,37500,27500,33750,30000,37500,13650,12000,15000,14000,12650,13250,12000
22/03/2019,12000,10500,9750,12750,12000,14000,13000,33000,33000,145000,160000,130000,23000,23000,37000,37000,32500,32500,32500,37500,27500,33750,30000,37500,13650,12000,15000,14000,12650,13250,12000
25/03/2019,12000,10500,9750,12750,12000,14000,13000,32500,32500,145000,160000,130000,23500,23500,49000,49000,37500,37500,27500,30000,25000,32500,30000,35000,13650,12000,15000,14000,12650,13250,12000
26/03/2019,12000,10500,9750,12750,12000,14000,13000,32500,32500,145000,160000,130000,24500,24500,51500,51500,35000,35000,27500,30000,25000,32500,30000,35000,13650,12000,15000,14000,12650,13250,12000
27/03/2019,12000,10500,9750,12750,12000,14000,13000,32500,32500,145000,160000,130000,24500,24500,51500,51500,37000,37000,27500,30000,25000,32500,30000,35000,13650,12000,15000,14000,12650,13250,12000
28/03/2019,12000,10500,9750,12750,12000,14000,13000,32500,32500,145000,160000,130000,24500,24500,51500,51500,37000,37000,27500,30000,25000,32500,30000,35000,13650,12000,15000,14000,12650,13250,12000
29/03/2019,12000,10500,9750,12750,12000,14000,13000,32500,32500,145000,160000,130000,24500,24500,51500,51500,38000,38000,27500,30000,25000,32500,30000,35000,13650,12000,15000,14000,12650,13250,12000
01/04/2019,12000,10500,9750,12750,12000,14000,13000,32000,32000,145000,160000,130000,24500,24500,51500,51500,38000,38000,28750,32500,25000,32500,30000,35000,13650,12000,15000,14000,12650,13250,12000
02/04/2019,12000,10500,9750,12750,12000,14000,13000,32000,32000,145000,160000,130000,24500,24500,51500,51500,38000,38000,28750,32500,25000,30000,30000,30000,13650,12000,15000,14000,12650,13250,12000
04/04/2019,12000,10500,9750,12750,12000,14000,13000,32000,32000,145000,160000,130000,24500,24500,51500,51500,38000,38000,28750,32500,25000,30000,30000,30000,13650,12000,15000,14000,12650,13250,12000
05/04/2019,12000,10500,9750,12750,12000,14000,13000,32500,32500,145000,160000,130000,24500,24500,51500,51500,38000,38000,28750,32500,25000,30000,30000,30000,13650,12000,15000,14000,12650,13250,12000
08/04/2019,12000,10500,9750,12750,12000,14000,13000,34500,34500,145000,160000,130000,24500,24500,48000,48000,38000,38000,31250,35000,27500,30000,30000,30000,13650,12000,15000,14000,12650,13250,12000
09/04/2019,12000,10500,9750,12750,12000,14000,13000,36000,36000,145000,160000,130000,24500,24500,48000,48000,38000,38000,31250,35000,27500,30000,30000,30000,13650,12000,15000,14000,12650,13250,12000
10/04/2019,12000,10500,9750,12750,12000,14000,13000,36000,36000,145000,160000,130000,25000,25000,48000,48000,38000,38000,33750,40000,27500,30000,30000,30000,13650,12000,15000,14000,12650,13250,12000
11/04/2019,12000,10500,9750,12750,12000,14000,13000,36000,36000,145000,160000,130000,25000,25000,48000,48000,38000,38000,33750,40000,27500,30000,30000,30000,13650,12000,15000,14000,12650,13250,12000
12/04/2019,12000,10500,9750,12750,12000,14000,13000,37000,37000,145000,160000,130000,25000,25000,48000,48000,40500,40500,33750,40000,27500,30000,30000,30000,13650,12000,15000,14000,12650,13250,12000
15/04/2019,12000,10500,9750,12750,12000,14000,13000,37500,37500,145000,160000,130000,25000,25000,50500,50500,40500,40500,33750,40000,27500,30000,30000,30000,13650,12000,15000,14000,12650,13250,12000
16/04/2019,12000,10500,9750,12750,12000,14000,13000,37500,37500,145000,160000,130000,25000,25000,50500,50500,44500,44500,33750,42500,25000,30000,30000,30000,13650,12000,15000,14000,12650,13250,12000
17/04/2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18/04/2019,12000,10500,9750,12750,12000,14000,13000,36500,36500,145000,160000,130000,25000,25000,48000,48000,49500,49500,33750,42500,25000,37500,30000,45000,13650,12000,15000,14000,12650,13250,12000
22/04/2019,12000,10500,9750,12750,12000,14000,13000,37000,37000,145000,160000,130000,25000,25000,48000,48000,55000,55000,33750,42500,25000,40000,30000,50000,13650,12000,15000,14000,12650,13250,12000
23/04/2019,12000,10500,9750,12750,12000,14000,13000,37000,37000,145000,160000,130000,25000,25000,47000,47000,55000,55000,36250,45000,27500,38750,30000,47500,13650,12000,15000,14000,12650,13250,12000
24/04/2019,12000,10500,9750,12750,12000,14000,13000,37000,37000,145000,160000,130000,24750,24750,45000,45000,55000,55000,36250,45000,27500,38750,30000,47500,13650,12000,15000,14000,12650,13250,12000
25/04/2019,12000,10500,9750,12750,12000,14000,13000,37500,37500,145000,160000,130000,24750,24750,45000,45000,55000,55000,36250,45000,27500,38750,30000,47500,13650,12000,15000,14000,12650,13250,12000
26/04/2019,12000,10500,9750,12750,12000,14000,13000,38000,38000,145000,160000,130000,24750,24750,45000,45000,55000,55000,36250,45000,27500,38750,30000,47500,13650,12000,15000,14000,12650,13250,12000
29/04/2019,12000,10500,9750,12750,12000,14000,13000,38000,38000,145000,160000,130000,24750,24750,45000,45000,57500,57500,38750,47500,30000,36250,30000,42500,13650,12000,15000,14000,12650,13250,12000
30/04/2019,12000,10500,9750,12750,12000,14000,13000,38000,38000,145000,160000,130000,25500,25500,45000,45000,57500,57500,38750,47500,30000,36250,30000,42500,13650,12000,15000,14000,12650,13250,12000
02/05/2019,12000,10500,9750,12750,12000,14000,13000,38000,38000,145000,160000,130000,25500,25500,41500,41500,55000,55000,36250,42500,30000,35000,30000,40000,13650,12000,15000,14000,12650,13250,12000
03/05/2019,12000,10500,9750,12750,12000,14000,13000,38000,38000,145000,160000,130000,25500,25500,44000,44000,77500,77500,40000,50000,30000,35000,30000,40000,13650,12000,15000,14000,12650,13250,12000
06/05/2019,11950,10500,9500,12750,12000,14000,13000,40000,40000,145000,160000,130000,25500,25500,44000,44000,95000,95000,41250,50000,32500,35000,30000,40000,13650,12000,15000,14000,12650,13250,12000
07/05/2019,11950,10500,9500,12750,12000,14000,13000,37500,37500,145000,160000,130000,25000,25000,44000,44000,62500,62500,37500,45000,30000,35000,30000,40000,13650,12000,15000,14000,12650,13250,12000
08/05/2019,11950,10500,9500,12750,12000,14000,13000,38000,38000,145000,160000,130000,25000,25000,44000,44000,65000,65000,41250,50000,32500,35000,30000,40000,13650,12000,15000,14000,12650,13250,12000
09/05/2019,11950,10500,9500,12750,12000,14000,13000,38000,38000,145000,160000,130000,25000,25000,37500,37500,62500,62500,41250,50000,32500,35000,30000,40000,13500,11500,15000,14000,12650,13250,12000
10/05/2019,11950,10500,9500,12750,12000,14000,13000,37000,37000,145000,160000,130000,25000,25000,37500,37500,57500,57500,41250,50000,32500,35000,30000,40000,13500,11500,15000,14000,12650,13250,12000
13/05/2019,11950,10500,9500,12750,12000,14000,13000,35500,35500,145000,160000,130000,25000,25000,40000,40000,52500,52500,45000,50000,40000,37500,32500,42500,13500,11500,15000,14000,12650,13250,12000
14/05/2019,11950,10500,9500,12750,12000,14000,13000,35000,35000,145000,160000,130000,25000,25000,40000,40000,47500,47500,46250,50000,42500,37500,32500,42500,13500,11500,15000,14000,12900,13250,12500
15/05/2019,11950,10500,9500,12750,12000,14000,13000,34500,34500,145000,160000,130000,24500,24500,37500,37500,47500,47500,41250,42500,40000,37500,32500,42500,13500,11500,15000,14000,12900,13250,12500
16/05/2019,11950,10500,9500,12750,12000,14000,13000,34500,34500,145000,160000,130000,24500,24500,37500,37500,47500,47500,41250,42500,40000,37500,32500,42500,13500,11500,15000,14000,12900,13250,12500
17/05/2019,11950,10500,9500,12750,12000,14000,13000,34000,34000,145000,160000,130000,24500,24500,37500,37500,47500,47500,41250,42500,40000,37500,32500,42500,13500,11500,15000,14000,12900,13250,12500
20/05/2019,11950,10500,9500,12750,12000,14000,13000,34000,34000,145000,160000,130000,24500,24500,37500,37500,47500,47500,41250,42500,40000,37500,32500,42500,13500,11500,15000,14000,12900,13250,12500
21/05/2019,11950,10500,9500,12750,12000,14000,13000,35000,35000,145000,160000,130000,24500,24500,37500,37500,47500,47500,41250,42500,40000,37500,32500,42500,13500,11500,15000,14000,12900,13250,12500
22/05/2019,11950,10500,9500,12750,12000,14000,13000,35500,35500,145000,160000,130000,24500,24500,37500,37500,47500,47500,41250,42500,40000,37500,32500,42500,13500,11500,15000,14000,12900,13250,12500
23/05/2019,11950,10500,9500,12750,12000,14000,13000,37500,37500,145000,160000,130000,24500,24500,37500,37500,47500,47500,41250,42500,40000,37500,32500,42500,13500,11500,15000,14000,12900,13250,12500
24/05/2019,11950,10500,9500,12750,12000,14000,13000,38000,38000,145000,160000,130000,24500,24500,37500,37500,47500,47500,41250,42500,40000,37500,32500,42500,13500,11500,15000,14000,12900,13250,12500
27/05/2019,11950,10500,9500,12750,12000,14000,13000,38000,38000,145000,160000,130000,24000,24000,37000,37000,37500,37500,38750,42500,35000,32500,30000,35000,13500,11500,15000,14000,12900,13250,12500
28/05/2019,11950,10500,9500,12750,12000,14000,13000,40000,40000,145000,160000,130000,24000,24000,37000,37000,37500,37500,40000,45000,35000,31250,32500,30000,13500,11500,15000,14000,12900,13250,12500
29/05/2019,11950,10500,9500,12750,12000,14000,13000,40000,40000,145000,160000,130000,23500,23500,38000,38000,37500,37500,45000,50000,40000,31250,30000,32500,13500,11500,15000,14000,12900,13250,12500
31/05/2019,11950,10500,9500,12750,12000,14000,13000,40000,40000,145000,160000,130000,23500,23500,38000,38000,40000,40000,60000,75000,45000,31250,30000,32500,13500,11500,15000,14000,12900,13250,12500
03/06/2019,11950,10500,9500,12750,12000,14000,13000,41000,41000,155000,170000,140000,24000,24000,37000,37000,40000,40000,75000,90000,60000,40000,42500,37500,13500,11500,15000,14000,12900,13250,12500
04/06/2019,11950,10500,9500,12750,12000,14000,13000,45500,45500,155000,170000,140000,24000,24000,40000,40000,40000,40000,97500,125000,70000,46250,42500,50000,13500,11500,15000,14000,12900,13250,12500
05/06/2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
06/06/2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
07/06/2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10/06/2019,11950,10500,9500,12750,12000,14000,13000,39000,39000,145000,160000,130000,24000,24000,44000,44000,45000,45000,57500,65000,50000,41250,42500,40000,13500,11500,15000,14000,12900,13250,12500
11/06/2019,11950,10500,9500,12750,12000,14000,13000,38000,38000,145000,160000,130000,24000,24000,39000,39000,45000,45000,46250,55000,37500,32500,35000,30000,13500,11500,15000,14000,12900,13250,12500
12/06/2019,11950,10500,9500,12750,12000,14000,13000,37000,37000,145000,160000,130000,24000,24000,39000,39000,45000,45000,46250,55000,37500,32500,35000,30000,13500,11500,15000,14000,12900,13250,12500
13/06/2019,11950,10500,9500,12750,12000,14000,13000,37000,37000,145000,160000,130000,24000,24000,40000,40000,47500,47500,46250,55000,37500,32000,35000,29000,13500,11500,15000,14000,12900,13250,12500
14/06/2019,11950,10500,9500,12750,12000,14000,13000,37000,37000,145000,160000,130000,23500,23500,40000,40000,47500,47500,46250,55000,37500,32000,35000,29000,13500,11500,15000,14000,12900,13250,12500
17/06/2019,11950,10500,9500,12750,12000,14000,13000,33500,33500,145000,160000,130000,23000,23000,38000,38000,41000,41000,55000,60000,50000,37500,37500,37500,13500,11500,15000,14000,12900,13250,12500
18/06/2019,11950,10500,9500,12750,12000,14000,13000,32500,32500,145000,160000,130000,23000,23000,38000,38000,41000,41000,53750,57500,50000,37500,37500,37500,13500,11500,15000,14000,12900,13250,12500
19/06/2019,11950,10500,9500,12750,12000,14000,13000,32500,32500,145000,160000,130000,23000,23000,38000,38000,41000,41000,53750,57500,50000,35000,37500,32500,13500,11500,15000,14000,12900,13250,12500
20/06/2019,11750,10000,9000,12750,12000,13750,13000,32500,32500,145000,160000,130000,23000,23000,38000,38000,41000,41000,55000,60000,50000,35000,37500,32500,13500,11500,15000,14000,12900,13250,12500
21/06/2019,11550,10000,9000,12500,12000,13250,12500,31000,31000,145000,160000,130000,22500,22500,38000,38000,41000,41000,61250,65000,57500,42500,42500,42500,13500,11500,15000,14000,12900,13250,12500
24/06/2019,11550,10000,9000,12500,12000,13250,12500,31000,31000,145000,160000,130000,23500,23500,38000,38000,41000,41000,71250,80000,62500,42500,42500,42500,13500,11500,15000,14000,12900,13250,12500
25/06/2019,11550,10000,9000,12500,12000,13250,12500,31000,31000,145000,160000,130000,24500,24500,36500,36500,41000,41000,70000,80000,60000,42500,42500,42500,13500,11500,15000,14000,12900,13250,12500
26/06/2019,11650,10000,9000,12500,12000,13500,13000,31000,31000,145000,160000,130000,24500,24500,36500,36500,41000,41000,70000,80000,60000,42500,42500,42500,13500,11500,15000,14000,12900,13250,12500
27/06/2019,11650,10000,9000,12500,12000,13500,13000,31000,31000,145000,160000,130000,24500,24500,36500,36500,41000,41000,70000,80000,60000,42500,42500,42500,13500,11500,15000,14000,12900,13250,12500
28/06/2019,11650,10000,9000,12500,12000,13500,13000,31000,31000,145000,160000,130000,24500,24500,36500,36500,41000,41000,76250,85000,67500,43750,45000,42500,13500,11500,15000,14000,12900,13250,12500
01/07/2019,11350,10000,9000,12500,12000,12500,12000,32000,32000,145000,160000,130000,24000,24000,36500,36500,40000,40000,80000,92500,67500,47500,45000,50000,13350,11000,15000,14000,13250,13500,13000
02/07/2019,11350,10000,9000,12500,12000,12500,12000,33000,33000,145000,160000,130000,24000,24000,36500,36500,40000,40000,78750,92500,65000,50000,50000,50000,13350,11000,15000,14000,13250,13500,13000
03/07/2019,11350,10000,9000,12500,12000,12500,12000,34500,34500,145000,160000,130000,24000,24000,36500,36500,40000,40000,78750,92500,65000,62500,65000,60000,13350,11000,15000,14000,13250,13500,13000
04/07/2019,11350,10000,9000,12500,12000,12500,12000,34500,34500,145000,160000,130000,24000,24000,36500,36500,40000,40000,80000,92500,67500,67500,65000,70000,13350,11000,15000,14000,13250,13500,13000
05/07/2019,11350,10000,9000,12500,12000,12500,12000,36500,36500,145000,160000,130000,24000,24000,36500,36500,40000,40000,78750,90000,67500,62500,60000,65000,13350,11000,15000,14000,13250,13500,13000
08/07/2019,11350,10000,9000,12500,12000,12500,12000,38000,38000,145000,160000,130000,24000,24000,36000,36000,37500,37500,77500,85000,70000,66250,65000,67500,13350,11000,15000,14000,13250,13500,13000
09/07/2019,11350,10000,9000,12500,12000,12500,12000,38000,38000,145000,160000,130000,24000,24000,36000,36000,37500,37500,77500,85000,70000,66250,65000,67500,13350,11000,15000,14000,13250,13500,13000
10/07/2019,11350,10000,9000,12500,12000,12500,12000,37000,37000,145000,160000,130000,24000,24000,36000,36000,37500,37500,77500,85000,70000,65000,65000,65000,13350,11000,15000,14000,13250,13500,13000
11/07/2019,11350,10000,9000,12500,12000,12500,12000,36500,36500,145000,160000,130000,24000,24000,36000,36000,37500,37500,77500,85000,70000,68750,65000,72500,13350,11000,15000,14000,13250,13500,13000
